# Simulation 1 (Up to date)
# 1591 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
0.591,382.253,1352.047,74.511,1352.234,74.519,4.916,0.001,4.916,0.012,22.457,1.105,28.61,-80.6,0.998,0.081,7.152e-9,0.018,1.019e-4,725.309,413.491,0.032,2.133e-4,25.603,20.486,3.249,1.23,1.976e7,617.152,80.014,0.697,0.697,0.334,0.16,0.203,0.021,0.067,3.366e-4,0,0,0,0,3.18e-5,0.005,1.575,12.57,88.905,-0.009,5.273,6.318,863.036,1099.5,0.005,0.023,5.876e4,1.884,9.854e-7
0.598,392.227,1369.624,74.614,1369.813,74.627,5.082,0.001,5.082,0.012,22.756,1.439,28.61,-80.6,0.998,0.018,1.629e-8,0.025,2.96e-4,722.954,411.136,0.032,2.129e-4,25.648,20.474,3.285,1.246,2.001e7,616.768,80.602,0.684,0.684,0.332,0.151,0.201,0.005,0.016,3.876e-4,0,0,0,0,5.811e-5,0.005,1.575,12.57,88.845,-0.006,5.263,6.298,862.712,1099.461,0.007,0.023,5.878e4,1.951,9.729e-7
0.609,407.429,1396.01,74.685,1396.205,74.71,5.335,0.001,5.335,0.012,23.364,1.924,28.61,-80.6,0.998,0.064,7.217e-9,-0.018,8.368e-5,719.481,407.663,0.032,2.122e-4,25.686,20.457,3.321,1.27,2.039e7,615.888,81.719,0.668,0.668,0.329,0.142,0.197,0.017,0.055,4.696e-4,0,0,0,0,-2.802e-5,0.006,1.575,12.57,88.751,0.005,5.337,6.268,862.219,1099.401,0.011,0.024,5.882e4,1.997,9.538e-7
0.616,417.886,1413.86,74.588,1414.061,74.619,5.511,0.001,5.511,0.011,23.859,2.125,28.61,-80.6,0.998,0.094,4.685e-8,-0.005,-2.195e-5,717.139,405.321,0.032,2.118e-4,25.711,20.445,3.343,1.286,2.064e7,614.503,82.722,0.659,0.659,0.327,0.138,0.194,0.025,0.083,-3.812e-4,0,0,0,0,-2.338e-6,0.006,1.575,12.57,88.718,0.01,5.4,6.247,861.88,1099.359,0.007,0.024,5.885e4,2.027,9.418e-7
0.622,425.398,1426.534,74.505,1426.74,74.535,5.638,0.001,5.638,0.011,24.223,2.109,28.61,-80.6,0.998,0.089,3.108e-8,0.006,5.561e-5,715.475,403.657,0.032,2.115e-4,25.731,20.436,3.362,1.298,2.082e7,613.533,83.574,0.654,0.654,0.326,0.136,0.193,0.023,0.078,-1.45e-4,0,0,0,0,2.98e-6,0.006,1.575,12.57,88.719,0.014,5.446,6.232,861.637,1099.33,0.005,0.025,5.887e4,2.057,9.343e-7
0.627,433.273,1439.689,74.429,1439.899,74.455,5.772,0.001,5.772,0.011,24.583,1.956,28.61,-80.6,0.998,0.062,0,0.016,4.735e-5,713.746,401.928,0.032,2.112e-4,25.756,20.427,3.383,1.31,2.101e7,612.712,84.585,0.65,0.65,0.324,0.135,0.191,0.016,0.055,4.616e-4,0,0,0,0,1.999e-5,0.006,1.575,12.57,88.742,0.017,5.493,6.217,861.382,1099.299,0.005,0.025,5.889e4,2.097,9.274e-7
0.635,444.603,1458.386,74.341,1458.601,74.358,5.966,0.001,5.966,0.011,25.03,1.593,28.61,-80.6,0.998,0.003,-1.973e-8,0.021,0.002,711.285,399.467,0.032,2.108e-4,25.791,20.415,3.414,1.327,2.128e7,611.698,86.067,0.645,0.645,0.322,0.134,0.188,7.938e-4,0.003,4.855e-4,0,0,0,0,3.58e-5,0.006,1.575,12.57,88.797,0.022,5.56,6.194,861.014,1099.254,0.008,0.026,5.892e4,2.159,9.189e-7
0.647,461.873,1486.377,74.205,1486.597,74.214,6.263,0.001,6.263,0.011,25.522,1.157,28.61,-80.6,0.998,0.062,1.319e-7,-0.009,-1.177e-4,707.595,395.777,0.032,2.101e-4,25.811,20.395,3.438,1.353,2.168e7,610.209,88.307,0.638,0.638,0.319,0.133,0.185,0.017,0.058,-2.15e-4,0,0,0,0,-6.01e-6,0.006,1.575,12.57,88.871,0.016,5.661,6.16,860.454,1099.186,0.012,0.027,5.896e4,2.188,9.068e-7
0.653,470.836,1500.669,74.047,1500.889,74.054,6.417,0.001,6.417,0.011,25.723,1.035,28.61,-80.6,0.998,0.078,4.351e-8,0.002,9.338e-5,705.706,393.889,0.032,2.098e-4,25.82,20.385,3.451,1.366,2.188e7,608.858,89.458,0.634,0.634,0.318,0.133,0.183,0.021,0.073,2.097e-4,0,0,0,0,2.992e-7,0.006,1.575,12.57,88.879,0.009,5.698,6.142,860.164,1099.151,0.006,0.027,5.899e4,2.21,9.023e-7
0.658,478.95,1513.477,73.95,1513.699,73.959,6.556,0.001,6.556,0.011,25.908,1.134,28.61,-80.6,0.998,0.062,5.152e-8,0.012,8.449e-5,704.012,392.194,0.032,2.095e-4,25.832,20.376,3.464,1.377,2.206e7,607.991,90.492,0.631,0.631,0.317,0.132,0.182,0.017,0.058,-2.553e-4,0,0,0,0,1.111e-5,0.006,1.575,12.57,88.865,0.004,5.717,6.126,859.901,1099.119,0.005,0.028,5.901e4,2.233,8.995e-7
0.665,489.088,1529.306,73.849,1529.531,73.862,6.729,0.001,6.729,0.011,26.179,1.412,28.61,-80.6,0.998,0.02,3.265e-8,0.02,7.715e-5,701.915,390.098,0.032,2.091e-4,25.846,20.365,3.48,1.392,2.229e7,607.073,91.776,0.626,0.626,0.315,0.132,0.18,0.006,0.019,-3.005e-4,0,0,0,0,2.783e-5,0.006,1.575,12.57,88.824,-5.673e-5,5.74,6.106,859.572,1099.079,0.007,0.028,5.903e4,2.266,8.977e-7
0.675,504.492,1553.005,73.709,1553.235,73.733,6.993,0.001,6.993,0.011,26.716,1.856,28.61,-80.6,0.998,0.041,5.036e-9,-0.015,1.801e-4,698.77,386.953,0.032,2.085e-4,25.846,20.349,3.491,1.413,2.262e7,605.805,93.708,0.621,0.621,0.312,0.131,0.177,0.011,0.039,2.759e-4,0,0,0,0,-1.518e-5,0.006,1.575,12.57,88.754,0.007,5.774,6.076,859.072,1099.018,0.01,0.028,5.907e4,2.286,8.967e-7
0.683,517.345,1572.46,73.546,1572.696,73.574,7.215,0.001,7.215,0.011,27.245,2.034,28.61,-80.6,0.998,0.064,3.642e-8,-0.002,1.254e-5,696.182,384.365,0.032,2.08e-4,25.838,20.335,3.494,1.431,2.29e7,604.417,95.303,0.616,0.616,0.31,0.131,0.175,0.017,0.06,9.437e-5,0,0,0,0,-1.778e-7,0.006,1.575,12.57,88.728,0.014,5.802,6.05,858.656,1098.968,0.008,0.029,5.911e4,2.294,8.987e-7
0.689,526.289,1585.836,73.422,1586.077,73.449,7.371,0.001,7.371,0.011,27.615,1.973,28.61,-80.6,0.998,0.055,5.896e-8,0.009,6.366e-5,694.4,382.582,0.032,2.077e-4,25.832,20.325,3.497,1.443,2.309e7,603.359,96.401,0.613,0.613,0.309,0.131,0.173,0.015,0.052,-4.87e-4,0,0,0,0,5.453e-6,0.006,1.575,12.57,88.737,0.018,5.821,6.033,858.366,1098.932,0.006,0.029,5.913e4,2.298,9.022e-7
0.695,537.038,1601.743,73.324,1601.988,73.344,7.558,0.001,7.558,0.011,28.016,1.71,28.61,-80.6,0.998,0.019,1.032e-7,0.016,2.198e-4,692.278,380.46,0.032,2.073e-4,25.825,20.313,3.499,1.458,2.332e7,602.414,97.711,0.609,0.609,0.307,0.13,0.171,0.005,0.018,-1.797e-4,0,0,0,0,1.798e-5,0.006,1.575,12.57,88.77,0.02,5.844,6.011,858.017,1098.89,0.007,0.03,5.916e4,2.296,9.09e-7
0.705,553.363,1625.561,73.195,1625.81,73.206,7.844,0.002,7.844,0.011,28.491,1.289,28.61,-80.6,0.998,0.035,9.993e-8,-0.012,-2.308e-5,689.095,377.277,0.031,2.068e-4,25.788,20.296,3.487,1.48,2.365e7,601.13,99.679,0.603,0.603,0.305,0.13,0.169,0.009,0.032,-3.663e-4,0,0,0,0,-8.712e-6,0.006,1.575,12.57,88.83,0.015,5.871,5.979,857.488,1098.826,0.01,0.03,5.92e4,2.281,9.227e-7
0.714,567.829,1646.33,73.028,1646.582,73.037,8.098,0.002,8.098,0.011,28.818,1.143,28.61,-80.6,0.998,0.053,2.564e-8,6.712e-4,1.254e-4,686.313,374.495,0.031,2.063e-4,25.742,20.28,3.468,1.499,2.395e7,599.686,101.402,0.599,0.599,0.302,0.13,0.167,0.014,0.048,8.558e-5,0,0,0,0,2.83e-8,0.007,1.575,12.57,88.849,0.002,5.888,5.95,857.019,1098.769,0.009,0.03,5.924e4,2.268,9.402e-7
0.721,578.27,1661.132,72.885,1661.386,72.896,8.28,0.002,8.28,0.011,29.053,1.235,28.61,-80.6,0.998,0.04,5.87e-8,0.011,-7.023e-6,684.331,372.513,0.031,2.059e-4,25.712,20.269,3.456,1.512,2.416e7,598.532,102.632,0.595,0.595,0.301,0.129,0.165,0.01,0.035,-3.698e-4,0,0,0,0,7.052e-6,0.007,1.575,12.57,88.835,-0.004,5.9,5.93,856.68,1098.728,0.006,0.031,5.927e4,2.249,9.539e-7
0.73,593.166,1681.992,72.761,1682.249,72.779,8.541,0.002,8.541,0.011,29.457,1.583,28.61,-80.6,0.998,0.005,2.716e-8,-0.014,6.468e-4,681.604,369.786,0.031,2.054e-4,25.672,20.254,3.44,1.531,2.445e7,597.51,104.369,0.591,0.591,0.299,0.129,0.163,0.001,0.004,-4.485e-4,0,0,0,0,-1.257e-5,0.007,1.575,12.57,88.788,-4.508e-4,5.918,5.9,856.197,1098.669,0.009,0.031,5.931e4,2.222,9.74e-7
0.743,615.859,1713.207,72.6,1713.474,72.623,8.94,0.002,8.94,0.011,30.237,1.816,28.61,-80.6,0.998,0.034,1.488e-7,8.302e-6,1.789e-4,677.513,365.695,0.031,2.047e-4,25.593,20.231,3.405,1.56,2.489e7,596.12,106.976,0.584,0.584,0.295,0.129,0.16,0.008,0.027,-4.944e-4,0,0,0,0,0,0.007,1.575,12.57,88.742,0.04,5.944,5.855,855.462,1098.58,0.013,0.032,5.936e4,2.205,1.004e-6
0.75,628.609,1730.458,72.433,1730.73,72.456,9.165,0.002,9.165,0.011,30.689,1.827,28.61,-80.6,0.998,0.035,4.769e-8,0.008,3.822e-4,675.246,363.429,0.031,2.043e-4,25.55,20.218,3.386,1.576,2.513e7,594.823,108.421,0.581,0.581,0.293,0.128,0.159,0.008,0.029,-3.207e-4,0,0,0,0,3.26e-6,0.007,1.575,12.57,88.751,0.057,5.957,5.83,855.048,1098.529,0.007,0.032,5.94e4,2.179,1.022e-6
0.76,646.286,1754.058,72.313,1754.336,72.329,9.48,0.002,9.48,0.011,31.232,1.498,28.61,-80.6,0.998,0.006,7.036e-8,-0.011,0.002,672.141,360.324,0.031,2.037e-4,25.494,20.2,3.362,1.597,2.546e7,593.728,110.398,0.576,0.576,0.291,0.128,0.157,0.001,0.005,3.961e-4,0,0,0,0,-7.17e-6,0.007,1.575,12.57,88.794,0.06,5.912,5.795,854.475,1098.46,0.01,0.033,5.944e4,2.157,1.049e-6
0.776,673.25,1789.369,72.132,1789.653,72.145,9.96,0.002,9.96,0.012,31.867,1.386,28.61,-80.6,0.998,0.018,2.058e-7,0.003,6.296e-5,667.484,355.666,0.031,2.029e-4,25.416,20.173,3.329,1.629,2.596e7,592.144,113.364,0.568,0.568,0.287,0.128,0.153,0.004,0.013,2.529e-4,0,0,0,0,5.27e-7,0.007,1.575,12.57,88.829,-0.004,5.845,5.741,853.601,1098.354,0.015,0.033,5.951e4,2.141,1.08e-6
0.786,691.1,1812.301,71.928,1812.588,71.942,10.278,0.002,10.278,0.012,32.284,1.428,28.61,-80.6,0.998,0.012,1.226e-7,0.008,7.988e-4,664.45,352.632,0.031,2.023e-4,25.367,20.155,3.309,1.65,2.628e7,590.576,115.293,0.564,0.564,0.285,0.128,0.151,0.003,0.009,1.186e-4,0,0,0,0,3.395e-6,0.007,1.575,12.57,88.809,-0.027,5.801,5.706,853.022,1098.283,0.01,0.034,5.956e4,2.117,1.102e-6
0.8,718.302,1846.611,71.74,1846.907,71.76,10.763,0.002,10.763,0.012,33.06,1.686,28.61,-80.6,0.998,0.019,2.249e-7,2.528e-4,3.647e-4,659.9,348.082,0.031,2.015e-4,25.286,20.127,3.275,1.682,2.676e7,589.029,118.182,0.557,0.557,0.281,0.127,0.149,0.004,0.014,-4.231e-4,0,0,0,0,0,0.007,1.575,12.57,88.768,0.014,5.737,5.652,852.14,1098.176,0.015,0.034,5.963e4,2.096,1.135e-6
0.813,742.13,1876.058,71.522,1876.362,71.54,11.191,0.002,11.191,0.012,33.773,1.604,28.61,-80.6,0.998,0.01,2.715e-7,0.005,-1.633e-4,655.982,344.164,0.031,2.008e-4,25.221,20.104,3.249,1.709,2.717e7,587.302,120.665,0.552,0.552,0.278,0.127,0.146,0.002,0.007,-3.548e-4,0,0,0,0,1.24e-6,0.007,1.575,12.57,88.778,0.054,5.731,5.605,851.368,1098.082,0.013,0.035,5.969e4,2.074,1.164e-6
0.832,778.579,1920.086,71.286,1920.399,71.3,11.848,0.003,11.848,0.013,34.659,1.433,28.61,-80.6,0.998,0.009,9.288e-8,0.008,5.941e-4,650.105,338.287,0.031,1.997e-4,25.131,20.068,3.215,1.749,2.778e7,585.304,124.377,0.543,0.543,0.274,0.127,0.143,0.002,0.006,-1.485e-4,0,0,0,0,2.68e-6,0.008,1.575,12.57,88.812,0.016,5.723,5.533,850.186,1097.939,0.019,0.035,5.979e4,2.047,1.203e-6
0.854,819.894,1968.575,70.947,1968.898,70.968,12.595,0.003,12.595,0.013,35.663,1.721,28.61,-80.6,0.998,0.024,4.061e-7,0.002,-4.278e-4,643.706,331.888,0.031,1.986e-4,25.021,20.028,3.17,1.794,2.845e7,582.759,128.466,0.535,0.535,0.269,0.126,0.139,0.005,0.015,2.15e-6,0,0,0,0,2.255e-7,0.008,1.575,12.57,88.79,-0.031,5.741,5.451,848.846,1097.776,0.021,0.036,5.99e4,2.019,1.248e-6
0.886,883.791,2040.844,70.511,2041.182,70.518,13.757,0.003,13.757,0.013,37.153,0.999,28.61,-80.6,0.998,0.055,-5.446e-7,0.006,9.176e-4,634.192,322.375,0.03,1.968e-4,24.869,19.966,3.113,1.86,2.945e7,579.327,134.554,0.522,0.522,0.262,0.126,0.134,0.011,0.033,2.215e-4,0,0,0,0,1.384e-6,0.008,1.575,12.57,88.795,-0.031,5.964,5.324,846.775,1097.524,0.032,0.036,6.007e4,2.019,1.31e-6
0.933,983.929,2148.16,69.849,2148.502,70.071,15.604,0.003,15.604,0.01,38.309,5.577,28.61,-80.6,0.998,0.706,-8.939e-5,-0.119,0.007,619.923,308.105,0.03,1.943e-4,24.523,19.871,2.953,1.958,3.092e7,574.169,143.796,0.504,0.505,0.251,0.126,0.128,0.133,0.393,9.555e-5,0,0,0,0,-5.187e-4,0.009,1.575,12.57,89.27,2.138,5.886,5.126,843.627,1097.13,0.048,0.036,6.034e4,1.993,1.38e-6
0.936,989.306,2153.707,69.327,2154.045,69.348,15.699,0.003,15.699,0.012,38.117,1.696,28.61,-80.6,0.998,0.315,-5.937e-5,0.157,0.009,619.176,307.359,0.03,1.941e-4,24.591,19.866,3,1.964,3.1e7,570.913,144.093,0.503,0.504,0.251,0.125,0.127,0.058,0.173,2.746e-6,0,0,0,0,9.004e-4,0.009,1.575,12.57,89.144,0.981,5.872,5.115,843.461,1097.109,0.003,0.037,6.035e4,1.981,1.398e-6
0.938,994.697,2159.279,69.268,2159.614,69.268,15.794,0.004,15.794,0.013,38.043,0.15,28.61,-80.6,0.998,0.159,-5.944e-5,0.176,0.018,618.43,306.612,0.03,1.94e-4,24.613,19.861,3.017,1.969,3.107e7,570.589,144.525,0.503,0.503,0.25,0.125,0.127,0.029,0.086,-3.769e-5,0,0,0,0,0.001,0.009,1.575,12.57,88.993,0.074,5.859,5.105,843.294,1097.087,0.003,0.037,6.037e4,1.97,1.408e-6
0.941,1000.102,2164.846,69.195,2165.181,69.211,15.89,0.004,15.89,0.014,38.097,1.478,28.61,-80.6,0.998,0.017,-5.937e-5,-0.074,0.167,617.684,305.866,0.03,1.939e-4,24.632,19.856,3.032,1.974,3.115e7,570.266,144.981,0.502,0.502,0.25,0.125,0.127,0.003,0.01,-4.165e-4,0,0,0,0,-1.984e-4,0.009,1.575,12.57,88.831,-0.581,5.845,5.094,843.128,1097.066,0.003,0.037,6.038e4,1.981,1.418e-6
0.945,1008.236,2173.184,69.079,2173.523,69.184,16.033,0.004,16.033,0.016,38.419,3.809,28.61,-80.6,0.998,0.24,-5.936e-5,-0.166,0.011,616.565,304.747,0.03,1.937e-4,24.568,19.848,2.997,1.981,3.126e7,569.861,145.707,0.5,0.5,0.249,0.125,0.126,0.044,0.132,-5.284e-5,0,0,0,0,-9.947e-4,0.009,1.575,12.57,88.592,-1.18,5.825,5.078,842.877,1097.034,0.004,0.038,6.04e4,1.987,1.417e-6
0.947,1013.676,2178.733,68.971,2179.078,69.167,16.129,0.005,16.129,0.017,38.783,5.196,28.61,-80.6,0.998,0.375,-5.944e-5,-0.14,0.007,615.819,304.001,0.03,1.935e-4,24.529,19.843,2.975,1.986,3.134e7,569.456,146.21,0.5,0.5,0.248,0.125,0.126,0.069,0.205,-4.984e-4,0,0,0,0,-7.036e-4,0.009,1.575,12.57,88.453,-1.39,5.811,5.067,842.709,1097.013,0.003,0.038,6.042e4,1.992,1.417e-6
0.95,1019.13,2184.275,68.882,2184.627,69.166,16.227,0.005,16.227,0.017,39.246,6.262,28.61,-80.6,0.998,0.477,-5.931e-5,-0.104,0.005,615.072,303.255,0.03,1.934e-4,24.496,19.838,2.958,1.992,3.141e7,569.133,146.714,0.499,0.499,0.248,0.125,0.126,0.087,0.259,3.053e-4,0,0,0,0,-3.838e-4,0.009,1.575,12.57,88.343,-1.487,5.798,5.056,842.541,1096.991,0.003,0.039,6.043e4,1.993,1.418e-6
0.952,1024.597,2189.799,68.67,2190.16,69.02,16.326,0.005,16.326,0.018,39.779,6.942,28.61,-80.6,0.998,0.54,-5.948e-5,-0.06,0.005,614.34,302.522,0.03,1.933e-4,24.472,19.833,2.945,1.997,3.149e7,568.003,147.207,0.498,0.498,0.247,0.125,0.125,0.099,0.291,1.976e-4,0,0,0,0,-1.292e-4,0.009,1.575,12.57,88.268,-1.493,5.794,5.045,842.372,1096.97,0.003,0.039,6.045e4,1.993,1.421e-6
0.955,1030.079,2195.288,68.237,2195.659,68.614,16.426,0.005,16.426,0.017,40.349,7.184,28.61,-80.6,0.998,0.562,-5.943e-5,-0.013,0.004,613.609,301.792,0.03,1.931e-4,24.457,19.828,2.939,2.002,3.156e7,565.433,147.678,0.497,0.497,0.247,0.125,0.125,0.103,0.301,-2.693e-4,0,0,0,0,-6.184e-6,0.009,1.575,12.57,88.235,-1.422,5.793,5.034,842.203,1096.948,0.003,0.039,6.046e4,1.991,1.425e-6
0.957,1035.574,2200.742,67.82,2201.123,68.178,16.527,0.005,16.527,0.017,40.92,6.98,28.61,-80.6,0.998,0.54,-5.944e-5,0.034,0.004,612.879,301.061,0.03,1.93e-4,24.451,19.823,2.939,2.007,3.164e7,562.836,148.126,0.496,0.497,0.246,0.125,0.125,0.098,0.289,-5.635e-5,0,0,0,0,4.013e-5,0.009,1.575,12.57,88.245,-1.278,5.791,5.024,842.033,1096.926,0.003,0.04,6.048e4,1.985,1.43e-6
0.96,1041.082,2206.164,67.421,2206.553,67.72,16.63,0.005,16.63,0.016,41.458,6.356,28.61,-80.6,0.998,0.479,-5.942e-5,0.077,0.005,612.149,300.331,0.03,1.929e-4,24.454,19.818,2.944,2.012,3.171e7,560.238,148.552,0.495,0.496,0.246,0.125,0.124,0.087,0.255,3.109e-4,0,0,0,0,2.101e-4,0.009,1.575,12.57,88.295,-1.064,5.789,5.013,841.863,1096.905,0.003,0.041,6.049e4,1.978,1.436e-6
0.962,1046.605,2211.551,67.001,2211.949,67.216,16.735,0.005,16.735,0.015,41.93,5.367,28.61,-80.6,0.998,0.383,-5.946e-5,0.114,0.006,611.438,299.62,0.03,1.927e-4,24.464,19.813,2.954,2.017,3.179e7,557.45,148.966,0.494,0.495,0.245,0.125,0.124,0.069,0.203,4.482e-4,0,0,0,0,4.55e-4,0.009,1.575,12.57,88.382,-0.776,5.788,5.002,841.693,1096.883,0.003,0.041,6.051e4,1.969,1.443e-6
0.965,1052.14,2216.901,66.529,2217.304,66.656,16.84,0.004,16.84,0.014,42.311,4.102,28.61,-80.6,0.998,0.26,-5.945e-5,0.142,0.009,610.731,298.913,0.03,1.926e-4,24.48,19.808,2.967,2.022,3.186e7,554.322,149.377,0.494,0.494,0.245,0.125,0.124,0.046,0.137,4.063e-4,0,0,0,0,6.965e-4,0.009,1.575,12.57,88.498,-0.408,5.786,4.991,841.522,1096.861,0.003,0.042,6.053e4,1.959,1.452e-6
0.967,1057.689,2222.212,66.053,2222.62,66.107,16.946,0.004,16.946,0.013,42.583,2.67,28.61,-80.6,0.998,0.12,-5.945e-5,0.157,0.018,610.024,298.206,0.03,1.925e-4,24.5,19.803,2.983,2.026,3.193e7,551.187,149.797,0.493,0.493,0.244,0.125,0.123,0.021,0.062,-3.638e-4,0,0,0,0,8.519e-4,0.009,1.575,12.57,88.634,0.045,5.784,4.98,841.351,1096.839,0.003,0.042,6.054e4,1.953,1.461e-6
0.97,1063.848,2228.048,65.544,2228.458,65.552,17.064,0.004,17.064,0.012,42.746,1.041,28.61,-80.6,0.998,0.044,-5.936e-5,-0.154,0.049,609.241,297.423,0.03,1.923e-4,24.506,19.797,2.99,2.032,3.201e7,547.884,150.278,0.492,0.492,0.244,0.125,0.123,0.008,0.024,-4.349e-5,0,0,0,0,-8.142e-4,0.009,1.575,12.57,88.794,0.652,5.783,4.968,841.161,1096.815,0.003,0.043,6.056e4,1.964,1.469e-6
0.974,1073.118,2236.713,64.857,2237.121,64.87,17.242,0.003,17.242,0.011,42.722,1.291,28.61,-80.6,0.998,0.262,-5.937e-5,-0.139,0.008,608.066,296.248,0.03,1.921e-4,24.444,19.789,2.955,2.04,3.213e7,543.545,151.029,0.491,0.491,0.243,0.125,0.123,0.046,0.137,1.058e-4,0,0,0,0,-6.537e-4,0.009,1.575,12.57,89.022,1.722,5.78,4.949,840.875,1096.778,0.004,0.043,6.058e4,1.97,1.467e-6
0.977,1078.716,2241.872,64.169,2242.276,64.216,17.348,0.003,17.348,0.01,42.57,2.456,28.61,-80.6,0.998,0.372,-5.943e-5,-0.111,0.005,607.359,295.541,0.03,1.92e-4,24.411,19.784,2.938,2.045,3.22e7,539.374,151.491,0.49,0.49,0.242,0.125,0.122,0.066,0.194,-2.882e-4,0,0,0,0,-4.185e-4,0.009,1.575,12.57,89.135,2.37,5.778,4.938,840.702,1096.756,0.003,0.043,6.06e4,1.973,1.467e-6
0.979,1084.327,2246.991,63.648,2247.39,63.732,17.455,0.003,17.455,0.01,42.338,3.281,28.61,-80.6,0.998,0.447,-5.94e-5,-0.076,0.004,606.651,294.834,0.03,1.919e-4,24.386,19.779,2.925,2.049,3.227e7,536.239,151.945,0.489,0.489,0.242,0.125,0.122,0.079,0.232,-2.404e-4,0,0,0,0,-1.923e-4,0.009,1.575,12.57,89.219,2.885,5.776,4.927,840.529,1096.734,0.003,0.044,6.061e4,1.974,1.468e-6
0.982,1089.951,2252.061,63.027,2252.453,63.138,17.56,0.003,17.56,0.01,42.054,3.736,28.61,-80.6,0.998,0.487,-5.946e-5,-0.035,0.004,605.992,294.175,0.03,1.918e-4,24.368,19.774,2.917,2.054,3.233e7,532.559,152.382,0.488,0.489,0.241,0.125,0.122,0.086,0.252,-1.096e-4,0,0,0,0,-4.073e-5,0.009,1.575,12.57,89.268,3.118,5.775,4.916,840.356,1096.712,0.003,0.044,6.063e4,1.974,1.471e-6
0.984,1095.587,2257.051,62.041,2257.437,62.156,17.665,0.003,17.665,0.01,41.75,3.791,28.61,-80.6,0.998,0.489,-5.945e-5,0.008,0.004,605.364,293.546,0.03,1.916e-4,24.358,19.77,2.914,2.059,3.24e7,526.724,152.796,0.487,0.488,0.241,0.125,0.121,0.087,0.252,1.132e-4,0,0,0,0,2.026e-6,0.009,1.575,12.57,89.281,2.966,5.773,4.905,840.182,1096.69,0.003,0.044,6.064e4,1.971,1.475e-6
0.987,1101.236,2261.959,61.016,2262.339,61.114,17.769,0.003,17.769,0.011,41.457,3.446,28.61,-80.6,0.998,0.453,-5.941e-5,0.049,0.004,604.736,292.918,0.03,1.915e-4,24.356,19.765,2.915,2.063,3.247e7,520.666,153.187,0.487,0.487,0.24,0.125,0.121,0.08,0.233,-2.383e-4,0,0,0,0,7.908e-5,0.009,1.575,12.57,89.256,2.451,5.771,4.893,840.008,1096.668,0.003,0.045,6.066e4,1.965,1.48e-6
0.989,1106.897,2266.785,59.99,2267.159,60.053,17.872,0.004,17.872,0.011,41.206,2.741,28.61,-80.6,0.998,0.384,-5.944e-5,0.085,0.005,604.108,292.29,0.03,1.914e-4,24.362,19.761,2.921,2.067,3.253e7,514.609,153.558,0.486,0.486,0.24,0.125,0.121,0.067,0.196,-2.219e-4,0,0,0,0,2.414e-4,0.009,1.575,12.57,89.195,1.721,5.77,4.882,839.833,1096.645,0.003,0.045,6.068e4,1.957,1.487e-6
0.992,1112.57,2271.528,58.959,2271.898,58.985,17.975,0.004,17.975,0.012,41.025,1.743,28.61,-80.6,0.998,0.286,-5.937e-5,0.114,0.006,603.48,291.662,0.03,1.913e-4,24.373,19.756,2.931,2.072,3.26e7,508.551,153.919,0.485,0.485,0.24,0.125,0.121,0.05,0.145,-3.445e-4,0,0,0,0,4.317e-4,0.009,1.575,12.57,89.105,0.95,5.768,4.871,839.658,1096.623,0.003,0.045,6.069e4,1.948,1.494e-6
0.994,1118.254,2276.187,57.921,2276.555,57.923,18.077,0.004,18.077,0.013,40.932,0.543,28.61,-80.6,0.998,0.169,-5.955e-5,0.134,0.01,602.851,291.034,0.03,1.912e-4,24.389,19.752,2.944,2.076,3.266e7,502.494,154.277,0.485,0.485,0.239,0.125,0.12,0.029,0.085,-3.784e-4,0,0,0,0,5.898e-4,0.009,1.575,12.57,88.993,0.259,5.766,4.86,839.483,1096.601,0.003,0.046,6.071e4,1.938,1.503e-6
