# Simulation 6 (Up to date)
# 3595 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
1.791,912.44,1104.345,21.349,1104.741,21.362,18.943,8.539e-4,18.943,0.003,29.606,0.745,28.61,-80.6,0.998,0.008,7.834e-9,0.003,5.965e-7,3734.122,2183.315,0.998,0.002,55.88,44.947,4.959,1,4.002e7,986.424,167.609,1.067,1.067,0.514,0.438,0.116,0.004,0.018,4.807e-4,0,0,0,0,1.54e-5,0.004,2.205,24.63,88.082,0.006,6.546,9.23,911.291,1105.289,0.05,0.028,5.505e4,25.848,NaN
1.841,968.521,1138.787,21.269,1139.202,21.279,20.453,0.001,20.453,0.003,30.764,0.663,28.61,-80.6,0.998,0.026,2.114e-8,-1.662e-4,-5.606e-5,3711.087,2160.281,0.994,0.002,55.926,44.852,5.023,1.031,4.121e7,994.011,183.265,1.099,1.099,0.505,0.482,0.112,0.011,0.056,-2.856e-4,0,0,0,0,-4.913e-8,0.005,2.205,24.63,88.159,0.005,6.573,9.119,909.381,1105.068,0.05,0.029,5.519e4,26.866,NaN
1.891,1026.32,1173.118,21.209,1173.549,21.222,22.017,0.001,22.017,0.003,31.799,0.74,28.61,-80.6,0.998,0.008,1.733e-8,-0.002,-1.811e-5,3687.887,2137.08,0.99,0.002,55.972,44.755,5.088,1.062,4.239e7,1001.476,197.885,1.121,1.121,0.496,0.516,0.109,0.003,0.017,-1.398e-4,0,0,0,0,-6.752e-6,0.005,2.205,24.63,88.15,0.004,6.441,9.004,907.413,1104.841,0.05,0.029,5.533e4,27.827,NaN
1.941,1085.834,1207.375,21.185,1207.826,21.198,23.636,0.001,23.636,0.003,33.001,0.753,28.61,-80.6,0.998,0.013,0,0.001,7.248e-5,3664.505,2113.698,0.985,0.002,55.997,44.657,5.144,1.094,4.356e7,1008.804,211.152,1.131,1.131,0.487,0.538,0.106,0.006,0.029,-4.555e-4,0,0,0,0,2.136e-6,0.005,2.205,24.63,88.11,0.006,6.335,8.886,905.386,1104.606,0.05,0.03,5.547e4,28.698,NaN
1.991,1147.059,1241.585,21.164,1242.056,21.174,25.318,0.002,25.318,0.003,34.22,0.676,28.61,-80.6,0.998,0.015,0,-5.741e-4,2.742e-5,3640.972,2090.165,0.981,0.002,56.008,44.556,5.194,1.125,4.473e7,1015.547,223.861,1.136,1.136,0.481,0.552,0.103,0.007,0.035,2.011e-4,0,0,0,0,-4.928e-7,0.005,2.205,24.63,88.129,0.008,6.373,8.765,903.301,1104.365,0.05,0.03,5.562e4,29.451,NaN
2.041,1209.994,1275.765,21.157,1276.254,21.17,27.056,0.002,27.056,0.004,35.32,0.725,28.61,-80.6,0.998,6.234e-4,5.799e-9,-0.002,-0.001,3617.296,2066.489,0.976,0.002,56.009,44.454,5.241,1.156,4.589e7,1021.938,235.578,1.134,1.134,0.476,0.558,0.1,2.726e-4,0.001,-2.657e-4,0,0,0,0,-5.511e-6,0.005,2.205,24.63,88.132,0.009,6.634,8.64,901.158,1104.117,0.05,0.031,5.577e4,30.091,NaN
2.091,1274.638,1309.956,21.178,1310.464,21.192,28.851,0.002,28.851,0.004,36.487,0.768,28.61,-80.6,0.998,0.013,6.876e-9,1.173e-4,-1.369e-5,3593.467,2042.66,0.972,0.002,55.983,44.35,5.277,1.187,4.704e7,1028.188,246.236,1.127,1.127,0.471,0.558,0.097,0.006,0.03,8.765e-5,0,0,0,0,1.85e-8,0.005,2.205,24.63,88.098,0.006,6.791,8.512,898.957,1103.863,0.05,0.031,5.593e4,30.58,NaN
2.141,1340.993,1344.186,21.217,1344.715,21.228,30.706,0.002,30.706,0.004,37.719,0.694,28.61,-80.6,0.998,0.01,1.007e-8,-0.001,-1.545e-5,3569.503,2018.696,0.967,0.002,55.944,44.243,5.307,1.219,4.819e7,1034.088,256.067,1.115,1.115,0.466,0.554,0.095,0.004,0.024,3.732e-5,0,0,0,0,-1.839e-6,0.005,2.205,24.63,88.102,0.003,6.644,8.381,896.795,1103.601,0.05,0.032,5.609e4,30.909,NaN
2.191,1409.061,1378.517,21.287,1379.065,21.299,32.622,0.002,32.622,0.004,38.882,0.715,28.61,-80.6,0.998,0.004,5.663e-9,7.866e-4,-7.892e-5,3545.398,1994.591,0.962,0.002,55.888,44.135,5.331,1.25,4.934e7,1040.433,265.183,1.1,1.1,0.461,0.547,0.093,0.002,0.008,-2.262e-4,0,0,0,0,7.507e-7,0.005,2.205,24.63,88.122,0.014,6.464,8.246,894.589,1103.333,0.05,0.032,5.626e4,31.074,NaN
2.241,1478.849,1412.981,21.374,1413.548,21.387,34.594,0.003,34.594,0.005,40.025,0.758,28.61,-80.6,0.998,0.007,7.229e-9,-0.001,-1.983e-5,3521.135,1970.328,0.957,0.002,55.809,44.024,5.345,1.282,5.049e7,1046.897,273.932,1.084,1.084,0.456,0.538,0.09,0.003,0.015,9.017e-5,0,0,0,0,-1.524e-6,0.006,2.205,24.63,88.112,0.01,6.7,8.108,892.326,1103.058,0.05,0.032,5.644e4,31.06,NaN
2.291,1550.363,1447.55,21.441,1448.138,21.454,36.626,0.003,36.626,0.005,41.247,0.745,28.61,-80.6,0.998,0.003,0,0.002,3.529e-4,3496.743,1945.937,0.952,0.002,55.712,43.911,5.353,1.313,5.164e7,1052.517,282.614,1.068,1.068,0.451,0.529,0.088,0.001,0.007,2.431e-4,0,0,0,0,5.323e-6,0.006,2.205,24.63,88.103,0.013,6.417,7.966,890.007,1102.777,0.05,0.033,5.662e4,30.884,NaN
2.341,1623.609,1482.261,21.527,1482.868,21.538,38.718,0.003,38.718,0.005,42.42,0.688,28.61,-80.6,0.998,0.014,-1.647e-8,0.002,1.504e-4,3472.212,1921.405,0.947,0.002,55.592,43.796,5.35,1.345,5.279e7,1058.886,291.519,1.053,1.053,0.445,0.521,0.086,0.005,0.03,-1.981e-4,0,0,0,0,4.742e-6,0.006,2.205,24.63,88.117,0.001,6.59,7.821,887.632,1102.488,0.05,0.033,5.681e4,30.54,NaN
2.391,1698.594,1517.092,21.596,1517.719,21.61,40.868,0.004,40.868,0.005,43.611,0.8,28.61,-80.6,0.998,0.016,5.868e-9,0.001,3.425e-5,3447.528,1896.722,0.942,0.002,55.456,43.679,5.342,1.377,5.393e7,1065.009,300.651,1.039,1.039,0.44,0.514,0.084,0.006,0.033,5.356e-5,0,0,0,0,1.116e-6,0.006,2.205,24.63,88.101,0.003,6.498,7.672,885.201,1102.193,0.05,0.034,5.7e4,30.05,NaN
2.441,1775.322,1552.03,21.663,1552.677,21.674,43.079,0.004,43.079,0.005,44.808,0.704,28.61,-80.6,0.998,0.011,3.52e-8,0.002,-9.05e-5,3422.709,1871.902,0.937,0.002,55.307,43.559,5.329,1.409,5.507e7,1070.987,309.984,1.025,1.025,0.435,0.508,0.082,0.004,0.024,-2.21e-4,0,0,0,0,2.391e-6,0.006,2.205,24.63,88.101,0.015,6.825,7.52,882.714,1101.89,0.05,0.034,5.719e4,29.455,NaN
2.491,1853.802,1587.106,21.744,1587.773,21.758,45.349,0.004,45.349,0.006,46.023,0.793,28.61,-80.6,0.998,0.011,0,6.832e-4,7.406e-5,3397.741,1846.935,0.931,0.002,55.147,43.437,5.312,1.442,5.621e7,1077.721,319.475,1.013,1.013,0.43,0.503,0.08,0.004,0.021,4.674e-4,0,0,0,0,4.272e-7,0.006,2.205,24.63,88.085,0.002,6.876,7.365,880.169,1101.581,0.05,0.035,5.739e4,28.802,NaN
2.541,1934.037,1622.27,21.799,1622.957,21.811,47.681,0.005,47.681,0.006,47.242,0.721,28.61,-80.6,0.998,0.009,1.949e-8,0.001,-1.125e-4,3372.629,1821.823,0.926,0.002,54.986,43.312,5.295,1.474,5.734e7,1083.502,329.118,1.001,1.001,0.425,0.498,0.079,0.003,0.017,2.852e-4,0,0,0,0,1.293e-6,0.006,2.205,24.63,88.085,0.012,7.095,7.206,877.568,1101.265,0.05,0.035,5.76e4,28.18,NaN
2.591,2016.032,1657.517,21.848,1658.226,21.862,50.074,0.005,50.074,0.006,48.464,0.785,28.61,-80.6,0.998,0.006,0,-8.884e-6,4.244e-5,3347.387,1796.58,0.92,0.002,54.839,43.184,5.286,1.506,5.847e7,1089.279,338.873,0.99,0.99,0.419,0.494,0.077,0.002,0.011,3.66e-4,0,0,0,0,0,0.007,2.205,24.63,88.073,0.017,7.255,7.043,874.909,1100.942,0.05,0.036,5.781e4,27.664,NaN
2.641,2099.792,1692.85,21.901,1693.579,21.914,52.528,0.005,52.528,0.006,49.713,0.743,28.61,-80.6,0.998,0.005,8.738e-9,-5.898e-4,-6.623e-5,3322.015,1771.208,0.915,0.002,54.706,43.054,5.285,1.539,5.96e7,1095.138,348.725,0.979,0.979,0.414,0.49,0.075,0.002,0.009,2.37e-4,0,0,0,0,-2.798e-7,0.007,2.205,24.63,88.074,-0.007,7.16,6.877,872.194,1100.612,0.05,0.036,5.803e4,27.099,NaN
2.691,2185.321,1728.269,21.952,1729.019,21.965,55.044,0.006,55.044,0.006,50.918,0.777,28.61,-80.6,0.998,0.002,2.511e-8,-0.002,-9.432e-5,3296.497,1745.69,0.909,0.002,54.563,42.922,5.28,1.572,6.072e7,1101.033,358.684,0.969,0.969,0.409,0.486,0.074,5.556e-4,0.003,4.504e-4,0,0,0,0,-4.711e-6,0.007,2.205,24.63,88.066,0.006,7.641,6.708,869.421,1100.276,0.05,0.037,5.825e4,26.527,NaN
2.741,2272.623,1763.774,22.005,1764.546,22.019,57.622,0.006,57.622,0.006,52.194,0.796,28.61,-80.6,0.998,0.006,3.135e-8,0.002,-3.063e-4,3270.844,1720.037,0.903,0.002,54.409,42.786,5.272,1.604,6.183e7,1107.003,368.711,0.959,0.959,0.404,0.483,0.072,0.002,0.01,-2.665e-4,0,0,0,0,3.356e-6,0.007,2.205,24.63,88.051,0.001,7.549,6.535,866.59,1099.932,0.05,0.037,5.847e4,26.128,NaN
2.791,2361.703,1799.371,22.064,1800.164,22.075,60.264,0.007,60.264,0.006,53.454,0.715,28.61,-80.6,0.998,0.013,-2.203e-8,2.896e-4,7.157e-5,3245.062,1694.255,0.897,0.002,54.276,42.648,5.274,1.637,6.294e7,1113.068,378.808,0.949,0.949,0.398,0.48,0.071,0.004,0.021,2.265e-4,0,0,0,0,5.97e-8,0.007,2.205,24.63,88.071,0.002,7.202,6.359,863.702,1099.581,0.05,0.038,5.87e4,25.69,NaN
2.841,2452.528,1833.609,21.216,1834.423,21.229,62.966,0.007,62.966,0.006,54.644,0.749,28.61,-80.6,0.998,0.003,0,8.796e-4,-2.146e-4,3219.835,1669.028,0.891,0.002,54.145,42.51,5.277,1.669,6.399e7,1090.356,388.508,0.94,0.94,0.393,0.477,0.069,9.097e-4,0.005,-3.778e-4,0,0,0,0,5.305e-7,0.007,2.205,24.63,88.083,1.941e-4,6.7,6.179,860.757,1099.223,0.05,0.038,5.894e4,25.273,NaN
2.891,2544.997,1865.126,19.527,1865.958,19.539,65.725,0.007,65.725,0.006,55.715,0.682,28.61,-80.6,0.998,5.233e-4,-1.185e-8,-0.001,-7.089e-4,3195.714,1644.908,0.886,0.002,54.015,42.377,5.279,1.698,6.494e7,1040.972,397.361,0.932,0.932,0.389,0.475,0.068,1.475e-4,4.373e-4,2.758e-4,0,0,0,0,-8.682e-7,0.007,2.205,24.63,88.085,0.021,6.812,5.995,857.759,1098.859,0.05,0.039,5.918e4,25.016,NaN
2.941,2638.975,1893.961,17.864,1894.81,17.875,68.536,0.008,68.536,0.006,56.731,0.653,28.61,-80.6,0.998,0.006,0,9.676e-4,-1.188e-4,3172.672,1621.865,0.88,0.002,53.908,42.247,5.289,1.725,6.579e7,992.576,405.362,0.924,0.924,0.385,0.473,0.067,0.002,0.01,-4.004e-4,0,0,0,0,6.017e-7,0.008,2.205,24.63,88.074,0.006,6.863,5.809,854.712,1098.489,0.05,0.039,5.943e4,24.76,NaN
2.991,2734.334,1920.354,16.351,1921.219,16.36,71.396,0.008,71.396,0.006,57.658,0.553,28.61,-80.6,0.998,0.005,-1.78e-8,0.001,9.384e-5,3150.709,1599.902,0.875,0.002,53.81,42.122,5.301,1.75,6.655e7,948.909,412.57,0.918,0.918,0.381,0.471,0.066,0.001,0.008,3.107e-4,0,0,0,0,6.867e-7,0.008,2.205,24.63,88.074,0.008,6.981,5.62,851.621,1098.113,0.05,0.04,5.967e4,24.5,NaN
3.041,2830.962,1944.766,15.123,1945.647,15.133,74.301,0.009,74.301,0.007,58.536,0.528,28.61,-80.6,0.998,0.001,0,-0.001,2.499e-4,3129.527,1578.72,0.87,0.002,53.717,42,5.315,1.773,6.723e7,914.167,419.118,0.912,0.912,0.377,0.469,0.065,3.717e-4,0.002,3.466e-4,0,0,0,0,-8.859e-7,0.008,2.205,24.63,88.075,0.021,6.715,5.429,848.488,1097.732,0.05,0.04,5.993e4,24.243,NaN
3.091,2928.764,1967.283,13.95,1968.177,13.958,77.247,0.009,77.247,0.007,59.321,0.477,28.61,-80.6,0.998,0.004,-2.445e-8,0.001,2.168e-4,3109.083,1558.276,0.865,0.002,53.624,41.88,5.327,1.794,6.784e7,881.038,425.039,0.906,0.906,0.374,0.468,0.065,0.001,0.005,-4.843e-4,0,0,0,0,8.167e-7,0.008,2.205,24.63,88.082,0.011,6.639,5.235,845.329,1097.347,0.05,0.041,6.019e4,24.046,NaN
3.141,3027.646,1987.943,12.798,1988.85,12.806,80.232,0.01,80.232,0.007,60.06,0.472,28.61,-80.6,0.998,0.004,-2.338e-8,8.199e-4,1.715e-4,3089.442,1538.636,0.86,0.002,53.547,41.764,5.345,1.813,6.839e7,848.636,430.407,0.901,0.901,0.371,0.467,0.064,0.001,0.006,1.999e-4,0,0,0,0,3.922e-7,0.008,2.205,24.63,88.079,0.009,6.552,5.039,842.278,1096.958,0.05,0.041,6.046e4,23.873,NaN
3.191,3127.514,2006.788,11.674,2007.706,11.681,83.251,0.01,83.251,0.007,60.721,0.414,28.61,-80.6,0.998,0.002,0,2.951e-4,-0.001,3070.513,1519.706,0.855,0.002,53.481,41.65,5.366,1.831,6.887e7,816.955,435.164,0.897,0.897,0.368,0.466,0.063,4.372e-4,0.002,-3.265e-4,0,0,0,0,4.984e-8,0.008,2.205,24.63,88.078,0.031,6.708,4.841,839.197,1096.564,0.05,0.042,6.073e4,23.704,NaN
3.241,3228.281,2023.859,10.577,2024.788,10.584,86.303,0.011,86.303,0.007,61.342,0.386,28.61,-80.6,0.998,0.002,0,2.63e-4,-5.983e-4,3052.272,1501.466,0.85,0.002,53.418,41.539,5.388,1.847,6.929e7,785.999,439.317,0.893,0.893,0.366,0.465,0.063,3.95e-4,0.002,-1.421e-4,0,0,0,0,3.893e-8,0.008,2.205,24.63,88.071,-0.004,6.776,4.642,836.088,1096.167,0.05,0.042,6.101e4,23.54,NaN
3.291,3329.858,2039.203,9.509,2040.142,9.515,89.384,0.011,89.384,0.007,61.892,0.346,28.61,-80.6,0.998,8.841e-4,1.888e-8,4.595e-4,-0.001,3034.783,1483.976,0.846,0.002,53.359,41.432,5.41,1.862,6.964e7,755.756,442.883,0.89,0.89,0.364,0.464,0.062,2.199e-4,0.001,-4.243e-4,0,0,0,0,1.171e-7,0.008,2.205,24.63,88.067,-0.002,6.98,4.44,832.955,1095.767,0.05,0.043,6.129e4,23.384,NaN
3.341,3432.16,2052.865,8.469,2053.813,8.474,92.491,0.012,92.491,0.007,62.406,0.306,28.61,-80.6,0.998,0.002,-4.911e-8,-1.805e-4,6.751e-4,3017.956,1467.149,0.841,0.002,53.305,41.327,5.433,1.875,6.993e7,726.22,445.876,0.886,0.886,0.362,0.463,0.062,5.75e-4,0.003,-3.78e-4,0,0,0,0,-1.782e-8,0.008,2.205,24.63,88.063,0.01,6.964,4.238,829.798,1095.364,0.05,0.043,6.158e4,23.235,NaN
3.391,3535.104,2064.893,7.459,2065.85,7.464,95.623,0.012,95.623,0.007,62.857,0.261,28.61,-80.6,0.998,0.004,-1.085e-8,-1.164e-4,-4.21e-5,3001.77,1450.964,0.837,0.002,53.256,41.225,5.457,1.887,7.017e7,697.394,448.308,0.884,0.884,0.36,0.462,0.061,9.312e-4,0.005,2.194e-4,0,0,0,0,-7.329e-9,0.008,2.205,24.63,88.069,0.004,6.741,4.034,826.623,1094.959,0.05,0.044,6.187e4,23.088,NaN
3.441,3638.61,2075.335,6.478,2076.299,6.482,98.775,0.013,98.775,0.007,63.245,0.246,28.61,-80.6,0.998,0.001,-8.202e-9,-5.877e-5,-3.624e-4,2986.283,1435.477,0.833,0.002,53.214,41.127,5.482,1.897,7.034e7,669.266,450.2,0.881,0.881,0.358,0.462,0.061,2.484e-4,0.001,-3.273e-4,0,0,0,0,0,0.008,2.205,24.63,88.072,0.01,6.618,3.829,823.429,1094.551,0.05,0.044,6.215e4,23.059,NaN
3.48,3719.976,2072.058,-2.559,2073.021,2.56,101.256,0.013,101.256,0.008,63.172,0.055,28.61,-80.6,0.998,0.001,-1.526e-8,4.463e-4,-1.182e-4,2978.943,1428.136,0.831,0.002,53.224,41.08,5.508,1.895,7.009e7,402.329,447.957,0.882,0.882,0.359,0.462,0.061,3.443e-4,0.002,2.889e-4,0,0,0,0,1.07e-7,0.008,2.205,24.63,88.074,0.004,6.423,3.668,820.919,1094.23,0.039,0.045,6.238e4,23.283,NaN
3.53,3822.927,2046.071,-15.986,2047.02,15.995,104.393,0.014,104.393,0.008,62.339,0.526,28.61,-80.6,0.998,0.004,-1.962e-8,2.22e-4,4.104e-5,2978.943,1428.136,0.831,0.002,53.319,41.08,5.551,1.872,6.903e7,0,438.112,0.887,0.887,0.362,0.463,0.062,0.001,0.006,-1.185e-4,0,0,0,0,2.714e-8,0.008,2.205,24.63,88.083,0.004,6.174,3.464,817.743,1093.825,0.05,0.045,6.267e4,23.555,NaN
3.58,3924.592,2020.617,-15.66,2021.554,15.668,107.49,0.015,107.49,0.008,61.526,0.495,28.61,-80.6,0.998,0.001,0,5.042e-4,-3.577e-4,2978.943,1428.136,0.831,0.002,53.411,41.08,5.593,1.849,6.8e7,0,428.559,0.893,0.893,0.366,0.464,0.063,2.519e-4,0.001,4.219e-4,0,0,0,0,1.436e-7,0.008,2.205,24.63,88.085,0.003,6.101,3.262,814.607,1093.425,0.05,0.046,6.296e4,23.621,NaN
3.63,4024.997,1995.681,-15.344,1996.605,15.351,110.546,0.015,110.546,0.008,60.732,0.455,28.61,-80.6,0.998,0.009,-4.349e-8,2.185e-4,2.705e-4,2978.943,1428.136,0.831,0.002,53.494,41.08,5.631,1.827,6.699e7,0,419.286,0.898,0.898,0.369,0.466,0.063,0.002,0.012,-3.424e-4,0,0,0,0,2.763e-8,0.008,2.205,24.63,88.082,0.028,5.969,3.063,811.509,1093.029,0.05,0.046,6.324e4,23.669,NaN
3.68,4124.168,1971.249,-15.033,1972.16,15.042,113.563,0.016,113.563,0.008,59.951,0.521,28.61,-80.6,0.998,0.012,-3.691e-8,5.934e-4,1.48e-4,2978.943,1428.136,0.831,0.002,53.575,41.08,5.667,1.805,6.601e7,0,410.285,0.903,0.903,0.372,0.467,0.064,0.003,0.018,-2.385e-4,0,0,0,0,2.089e-7,0.008,2.205,24.63,88.09,-0.001,6.003,2.867,808.45,1092.638,0.05,0.047,6.352e4,23.766,NaN
3.73,4222.13,1947.304,-14.737,1948.203,14.743,116.541,0.016,116.541,0.008,59.187,0.416,28.61,-80.6,0.998,0.014,1.069e-7,7.877e-4,-3.243e-4,2978.943,1428.136,0.831,0.002,53.663,41.08,5.707,1.784,6.504e7,0,401.545,0.909,0.909,0.375,0.468,0.065,0.004,0.021,3.296e-4,0,0,0,0,3.772e-7,0.008,2.205,24.63,88.074,-0.008,6.243,2.673,805.427,1092.253,0.05,0.047,6.38e4,23.853,NaN
3.78,4318.906,1923.834,-14.445,1924.721,14.453,119.482,0.017,119.482,0.008,58.435,0.464,28.61,-80.6,0.998,0.001,3.575e-8,4.517e-4,-0.001,2978.943,1428.136,0.831,0.002,53.757,41.08,5.75,1.763,6.41e7,0,393.056,0.914,0.914,0.379,0.47,0.066,3.994e-4,0.002,2.932e-4,0,0,0,0,1.271e-7,0.008,2.205,24.63,88.067,0.016,6.485,2.481,802.442,1091.871,0.05,0.048,6.408e4,23.94,NaN
3.83,4414.521,1900.823,-14.163,1901.699,14.17,122.385,0.017,122.385,0.008,57.712,0.442,28.61,-80.6,0.998,0.003,0,1.888e-4,-1.217e-4,2978.943,1428.136,0.831,0.002,53.841,41.08,5.788,1.742,6.318e7,0,384.807,0.92,0.92,0.382,0.471,0.066,7.972e-4,0.005,-4.376e-4,0,0,0,0,2.275e-8,0.008,2.205,24.63,88.062,0.008,6.448,2.292,799.492,1091.495,0.05,0.049,6.435e4,24.018,NaN
3.88,4508.996,1878.261,-13.887,1879.126,13.896,125.253,0.018,125.253,0.008,56.997,0.48,28.61,-80.6,0.998,0.011,-2.725e-8,5.996e-4,1.103e-4,2978.943,1428.136,0.831,0.002,53.917,41.08,5.823,1.722,6.228e7,0,376.789,0.925,0.925,0.385,0.473,0.067,0.003,0.017,4.668e-4,0,0,0,0,2.35e-7,0.007,2.205,24.63,88.074,-0.002,6.19,2.104,796.577,1091.123,0.05,0.049,6.462e4,24.071,NaN
3.93,4602.354,1856.133,-13.623,1856.987,13.63,128.086,0.019,128.086,0.008,56.294,0.438,28.61,-80.6,0.998,0.002,-2.722e-8,-3.35e-4,2.892e-4,2978.943,1428.136,0.831,0.002,53.996,41.08,5.858,1.703,6.14e7,0,369.027,0.93,0.93,0.388,0.474,0.068,5.772e-4,0.003,3.099e-4,0,0,0,0,-7.507e-8,0.007,2.205,24.63,88.08,0.012,5.977,1.919,793.759,1090.755,0.05,0.049,6.489e4,24.202,NaN
3.98,4694.617,1834.426,-13.366,1835.268,13.373,130.883,0.019,130.883,0.008,55.602,0.421,28.61,-80.6,0.998,7.857e-4,-5.316e-9,3.158e-5,-1.831e-4,2978.943,1428.136,0.831,0.002,54.083,41.08,5.898,1.683,6.055e7,0,361.519,0.936,0.936,0.391,0.476,0.069,2.247e-4,0.002,-3.96e-4,0,0,0,0,0,0.007,2.205,24.63,88.081,-0.001,5.96,1.737,791.052,1090.391,0.05,0.05,6.517e4,24.341,NaN
4.03,4785.804,1813.125,-13.118,1813.957,13.123,133.646,0.02,133.646,0.008,54.937,0.374,28.61,-80.6,0.998,0.011,-2.167e-8,4.637e-4,9.49e-5,2978.943,1428.136,0.831,0.002,54.163,41.08,5.934,1.664,5.971e7,0,354.217,0.941,0.941,0.394,0.477,0.07,0.003,0.018,-1.982e-4,0,0,0,0,1.508e-7,0.007,2.205,24.63,88.076,0.027,5.761,1.556,788.377,1090.032,0.05,0.05,6.545e4,24.465,NaN
4.08,4875.936,1792.221,-12.871,1793.042,12.88,136.377,0.02,136.377,0.009,54.273,0.478,28.61,-80.6,0.998,0.021,1.72e-8,8.955e-4,-6.009e-5,2978.943,1428.136,0.831,0.002,54.238,41.08,5.968,1.646,5.889e7,0,347.118,0.946,0.946,0.397,0.479,0.07,0.006,0.037,-4.095e-4,0,0,0,0,5.756e-7,0.007,2.205,24.63,88.092,0.009,5.745,1.377,785.732,1089.677,0.05,0.051,6.572e4,24.567,NaN
4.13,4965.032,1771.702,-12.64,1772.514,12.644,139.073,0.021,139.073,0.009,53.621,0.321,28.61,-80.6,0.998,0.022,2.422e-8,9.174e-4,-2.059e-5,2978.943,1428.136,0.831,0.002,54.313,41.08,6.002,1.627,5.809e7,0,340.215,0.952,0.952,0.4,0.481,0.071,0.007,0.04,6.62e-5,0,0,0,0,6.182e-7,0.007,2.205,24.63,88.07,0.012,5.932,1.201,783.118,1089.326,0.05,0.051,6.599e4,24.642,NaN
4.18,5053.112,1751.558,-12.406,1752.36,12.414,141.739,0.021,141.739,0.009,52.989,0.422,28.61,-80.6,0.998,0.009,0,0.001,1.209e-4,2978.943,1428.136,0.831,0.002,54.389,41.08,6.037,1.609,5.731e7,0,333.499,0.957,0.957,0.403,0.482,0.072,0.003,0.016,3.535e-4,0,0,0,0,9.363e-7,0.007,2.205,24.63,88.07,0.013,6.044,1.026,780.534,1088.979,0.05,0.052,6.626e4,24.766,NaN
4.23,5140.194,1731.779,-12.184,1732.571,12.19,144.373,0.022,144.373,0.009,52.364,0.389,28.61,-80.6,0.998,0.001,1.946e-8,2.57e-4,-5.233e-5,2978.943,1428.136,0.831,0.002,54.469,41.08,6.073,1.592,5.654e7,0,326.965,0.962,0.962,0.406,0.484,0.073,3.976e-4,0.003,4.876e-4,0,0,0,0,5.077e-8,0.007,2.205,24.63,88.065,0.01,6.183,0.854,777.98,1088.636,0.05,0.052,6.652e4,24.944,NaN
4.28,5226.296,1712.355,-11.967,1713.136,11.972,146.976,0.023,146.976,0.009,51.751,0.369,28.61,-80.6,0.998,0.003,2.429e-8,-2.048e-4,-1.811e-4,2978.943,1428.136,0.831,0.002,54.55,41.08,6.11,1.574,5.578e7,0,320.607,0.968,0.968,0.408,0.486,0.074,9.008e-4,0.006,-3.751e-4,0,0,0,0,-3.297e-8,0.007,2.205,24.63,88.057,0.008,6.267,0.683,775.453,1088.297,0.05,0.053,6.678e4,25.103,NaN
4.33,5311.435,1693.275,-11.754,1694.048,11.76,149.548,0.023,149.548,0.009,51.159,0.376,28.61,-80.6,0.998,0.002,-1.559e-8,1.001e-5,1.92e-4,2978.943,1428.136,0.831,0.002,54.628,41.08,6.145,1.557,5.505e7,0,314.416,0.973,0.973,0.411,0.488,0.074,6.196e-4,0.004,-1.009e-4,0,0,0,0,0,0.007,2.205,24.63,88.061,-0.002,6.038,0.515,772.956,1087.962,0.05,0.053,6.704e4,25.257,NaN
4.38,5395.629,1674.532,-11.547,1675.295,11.554,152.092,0.024,152.092,0.009,50.571,0.405,28.61,-80.6,0.998,0.013,-3.832e-8,-5.159e-6,1.496e-4,2978.943,1428.136,0.831,0.002,54.697,41.08,6.176,1.54,5.432e7,0,308.391,0.978,0.978,0.414,0.489,0.075,0.004,0.027,4.886e-4,0,0,0,0,0,0.007,2.205,24.63,88.078,0.022,5.769,0.348,770.486,1087.63,0.05,0.054,6.73e4,25.385,NaN
